street_id,u,v,length,oneway,u_lat,u_lon,v_lat,v_lon
475917064,4695969113,4695969112,87.431,no,35.775238037109375,51.46208572387695,35.77491760253906,51.46297073364258
445562717,423832943,4429692923,86.022,yes,35.77569580078125,51.46326446533203,35.776039123535156,51.46240997314453
445562716,4695969113,4429692923,93.757,yes,35.775238037109375,51.46208572387695,35.776039123535156,51.46240997314453
757451100,423832943,4429692925,97.036,yes,35.77569580078125,51.46326446533203,35.77516174316406,51.464115142822266
1023607939,4482481111,4429692925,54.21,no,35.77556610107422,51.46445083618164,35.77516174316406,51.464115142822266
36337124,4695969112,423832944,45.199,no,35.77491760253906,51.46297073364258,35.77452850341797,51.462825775146484
445562715,4695969114,423832944,81.539,yes,35.77482986450195,51.46200180053711,35.77452850341797,51.462825775146484
36337124,423832944,2106802326,58.483,no,35.77452850341797,51.462825775146484,35.774017333984375,51.46267318725586
36337124,2106802326,423832945,34.468,no,35.774017333984375,51.46267318725586,35.77372360229492,51.46255111694336
200714067,2106802326,4695969116,101.49,yes,35.774017333984375,51.46267318725586,35.77428436279297,51.46159744262695
475917065,4695969117,4695969116,40.354,no,35.774627685546875,51.46174240112305,35.77428436279297,51.46159744262695
36337124,423832945,423832946,39.472,no,35.77372360229492,51.46255111694336,35.77336883544922,51.4625358581543
1023607939,423833947,423832946,34.729,no,35.773624420166016,51.4627571105957,35.77336883544922,51.4625358581543
36337127,4696632853,4696632851,28.093,yes,35.77998352050781,51.46158981323242,35.77973937988281,51.461509704589844
475989931,4696632853,4696632852,42.333,no,35.77998352050781,51.46158981323242,35.77991485595703,51.46112823486328
36337127,4696632851,423832952,35.684,yes,35.77973937988281,51.461509704589844,35.7794303894043,51.461402893066406
475989930,4696632851,4696632850,25.27,no,35.77973937988281,51.461509704589844,35.77967071533203,51.46177673339844
36337127,423832952,4698557150,47.834,yes,35.7794303894043,51.461402893066406,35.77901840209961,51.46125030517578
502119111,423832952,1707151184,106.055,yes,35.7794303894043,51.461402893066406,35.77893829345703,51.46240997314453
158532916,4696632863,1707151184,20.372,yes,35.77912139892578,51.46240234375,35.77893829345703,51.46240997314453
36337127,4698557150,423832811,95.323,yes,35.77901840209961,51.46125030517578,35.77819061279297,51.460975646972656
451416135,2193982051,423832811,136.589,yes,35.777835845947266,51.462425231933594,35.77819061279297,51.460975646972656
476227748,4698557150,4698557149,53.597,no,35.77901840209961,51.46125030517578,35.7791862487793,51.460693359375
36337127,423832811,423833953,91.689,yes,35.77819061279297,51.460975646972656,35.77739334106445,51.460716247558594
476227747,423832811,423793665,88.458,no,35.77819061279297,51.460975646972656,35.77845001220703,51.46004867553711
158529306,4698557156,423793665,12.274,yes,35.778343200683594,51.46001434326172,35.77845001220703,51.46004867553711
36337127,423833953,4429692927,100.49,yes,35.77739334106445,51.460716247558594,35.77651596069336,51.46044921875
476227745,4429692926,4429692927,125.762,yes,35.776161193847656,51.46177291870117,35.77651596069336,51.46044921875
36337252,423833953,2193982049,132.393,yes,35.77739334106445,51.460716247558594,35.77704620361328,51.462120056152344
200714069,4429692926,2193982049,103.271,no,35.776161193847656,51.46177291870117,35.77704620361328,51.462120056152344
476227746,423833953,6434310435,87.072,no,35.77739334106445,51.460716247558594,35.77764129638672,51.459800720214844
158529306,6096557786,6434310435,76.393,yes,35.7769660949707,51.45964431762695,35.77764129638672,51.459800720214844
36337127,4429692927,4698557148,23.917,yes,35.77651596069336,51.46044921875,35.776309967041016,51.46037292480469
36337127,4698557148,423832810,29.189,yes,35.776309967041016,51.46037292480469,35.776058197021484,51.46028137207031
200714070,423793664,423832810,97.071,no,35.77675247192383,51.45962905883789,35.776058197021484,51.46028137207031
476227744,4698557148,4698557147,34.899,no,35.776309967041016,51.46037292480469,35.77621841430664,51.46074295043945
36337127,423832810,4695924410,79.172,yes,35.776058197021484,51.46028137207031,35.775390625,51.45997619628906
200714070,423832810,4695924405,50.036,no,35.776058197021484,51.46028137207031,35.77570724487305,51.460628509521484
475913435,4695924406,4695924405,23.036,no,35.775901794433594,51.460716247558594,35.77570724487305,51.460628509521484
36337127,4695924410,4695924408,9.549,yes,35.775390625,51.45997619628906,35.77531051635742,51.459938049316406
475913439,4695924410,4695924409,35.717,no,35.775390625,51.45997619628906,35.7752685546875,51.46034240722656
36337127,4695924408,2106802319,71.454,yes,35.77531051635742,51.459938049316406,35.77470779418945,51.45966339111328
475913440,2106802328,2106802319,134.259,yes,35.77425765991211,51.46104431152344,35.77470779418945,51.45966339111328
475913437,4695924408,4695924407,83.552,no,35.77531051635742,51.459938049316406,35.77559280395508,51.45907974243164
36337127,2106802319,423832809,70.588,yes,35.77470779418945,51.45966339111328,35.77410888671875,51.45940399169922
200714068,2106802319,4429684147,83.101,no,35.77470779418945,51.45966339111328,35.77497100830078,51.45880126953125
36337127,423832809,4429684145,6.163,yes,35.77410888671875,51.45940399169922,35.7740592956543,51.459373474121094
445561929,4429684146,4429684145,79.094,no,35.77431869506836,51.45855712890625,35.7740592956543,51.459373474121094
36337127,4429684145,423832808,58.141,yes,35.7740592956543,51.459373474121094,35.773616790771484,51.45903015136719
475913445,423832808,4695924414,75.582,no,35.773616790771484,51.45903015136719,35.77387619018555,51.458255767822266
36337127,4429680700,4695924421,29.403,yes,35.77329635620117,51.458740234375,35.77308654785156,51.45854187011719
36337127,4695924421,423832798,80.103,yes,35.77308654785156,51.45854187011719,35.772518157958984,51.4579963684082
475913454,4695924421,4695924420,57.123,no,35.77308654785156,51.45854187011719,35.77326202392578,51.45794677734375
36337127,4695924426,423832807,25.457,yes,35.77245330810547,51.45793151855469,35.772274017333984,51.45775604248047
475913458,4695924426,4695924425,25.632,no,35.77245330810547,51.45793151855469,35.772560119628906,51.457679748535156
36337127,423832804,4695924432,27.058,yes,35.77161407470703,51.4575080871582,35.77138137817383,51.457420349121094
36337127,4695924432,4429680698,87.258,yes,35.77138137817383,51.457420349121094,35.7706298828125,51.4571418762207
475913467,4695924433,4429680698,13.122,no,35.77068328857422,51.45701217651367,35.7706298828125,51.4571418762207
475913464,4695924432,4695924431,26.154,no,35.77138137817383,51.457420349121094,35.7714729309082,51.4571533203125
36337127,4429680698,423832806,100.842,yes,35.7706298828125,51.4571418762207,35.76976013183594,51.456825256347656
475913481,4695924448,4695924447,40.371,no,35.76972579956055,51.456809997558594,35.769874572753906,51.45640182495117
36337127,4379726030,4695882300,5.777,yes,35.76893997192383,51.4564323425293,35.768890380859375,51.45641326904297
36337127,4695882300,423832805,103.978,yes,35.768890380859375,51.45641326904297,35.76799774169922,51.45606994628906
509461380,10882786107,423832805,15.094,yes,35.76802444458008,51.45590591430664,35.76799774169922,51.45606994628906
475908385,4695882300,4695882299,35.735,no,35.768890380859375,51.45641326904297,35.769020080566406,51.456050872802734
36337144,4654632492,423833046,9.445,yes,35.7781982421875,51.465694427490234,35.77821350097656,51.46559143066406
36337144,423833046,423833040,64.402,yes,35.77821350097656,51.46559143066406,35.77819061279297,51.46487808227539
471635788,1707151179,423833040,35.95,no,35.778160095214844,51.464481353759766,35.77819061279297,51.46487808227539
36337250,423833947,423833948,293.594,no,35.773624420166016,51.4627571105957,35.77241897583008,51.46565246582031
1023607939,423833951,423793590,84.62,no,35.774932861328125,51.463924407958984,35.77430725097656,51.4633903503418
36359679,4221838199,424058126,204.411,yes,35.76353454589844,51.44407653808594,35.764286041259766,51.446144104003906
443668942,4221838199,4412258453,5.251,yes,35.76353454589844,51.44407653808594,35.76357650756836,51.4441032409668
975247995,4221838199,4221838198,47.411,yes,35.76353454589844,51.44407653808594,35.763919830322266,51.443851470947266
443668942,4412258459,4221838198,8.862,yes,35.76390075683594,51.443946838378906,35.763919830322266,51.443851470947266
36359680,423793631,4683436115,117.285,yes,35.76325607299805,51.45032501220703,35.76368713378906,51.44913864135742
475870664,423793631,1725415330,33.336,yes,35.76325607299805,51.45032501220703,35.76313781738281,51.45066452026367
36359680,4683436115,4268219995,39.234,yes,35.76368713378906,51.44913864135742,35.763824462890625,51.44873809814453
474372635,4683436115,4695611108,69.359,no,35.76368713378906,51.44913864135742,35.76425552368164,51.44945526123047
475876817,4695611109,4695611108,20.89,no,35.764347076416016,51.44925308227539,35.76425552368164,51.44945526123047
36359680,4268219995,424055339,27.272,yes,35.763824462890625,51.44873809814453,35.763919830322266,51.44845962524414
427622940,4268219995,4695567377,49.384,yes,35.763824462890625,51.44873809814453,35.763404846191406,51.44855880737305
36359680,424055339,4412258447,84.529,yes,35.763919830322266,51.44845962524414,35.76419448852539,51.44758605957031
443668939,9288662427,4412258447,77.956,yes,35.76483917236328,51.44792556762695,35.76419448852539,51.44758605957031
443668938,424055339,4695611104,76.249,no,35.763919830322266,51.44845962524414,35.76455307006836,51.44878387451172
475876815,4695611105,4695611104,30.14,no,35.76465606689453,51.4484748840332,35.76455307006836,51.44878387451172
36359680,4412258447,424055336,3.033,yes,35.76419448852539,51.44758605957031,35.76420593261719,51.44755554199219
36359680,424055336,424055334,17.556,yes,35.76420593261719,51.44755554199219,35.764259338378906,51.44737243652344
36359680,424055334,424055331,13.512,yes,35.764259338378906,51.44737243652344,35.76428985595703,51.447227478027344
36359680,424055331,424055328,10.404,yes,35.76428985595703,51.447227478027344,35.764278411865234,51.447113037109375
36359680,424055328,4268219996,46.267,yes,35.764278411865234,51.447113037109375,35.76411056518555,51.4466438293457
733145845,4086140997,4268219996,66.491,no,35.76354217529297,51.44687271118164,35.76411056518555,51.4466438293457
36359680,4268219996,11158587866,224.811,yes,35.76411056518555,51.4466438293457,35.76329040527344,51.444366455078125
36359680,11158587866,10860186807,13.249,yes,35.76329040527344,51.444366455078125,35.763240814208984,51.44423294067383
422437679,4086140998,10860186807,67.578,yes,35.762691497802734,51.44455337524414,35.763240814208984,51.44423294067383
1203885252,11158587866,11158587867,8.272,yes,35.76329040527344,51.444366455078125,35.76328659057617,51.44427490234375
36359683,4221864293,424055384,103.986,yes,35.762298583984375,51.44477462768555,35.762699127197266,51.44581604003906
36359686,424055389,424055384,80.139,yes,35.762046813964844,51.44619369506836,35.762699127197266,51.44581604003906
422439028,4221864293,4086140998,48.035,yes,35.762298583984375,51.44477462768555,35.762691497802734,51.44455337524414
406559520,4763812258,4086140998,223.274,no,35.763519287109375,51.446807861328125,35.762691497802734,51.44455337524414
36359683,424055384,424055373,128.477,yes,35.762699127197266,51.44581604003906,35.76317596435547,51.447113037109375
36359684,424055373,4268219990,44.522,no,35.76317596435547,51.447113037109375,35.762813568115234,51.447322845458984
474366171,424055373,424055369,16.654,no,35.76317596435547,51.447113037109375,35.76324462890625,51.4472770690918
36359684,4268219990,424055390,33.259,no,35.762813568115234,51.447322845458984,35.762542724609375,51.447479248046875
36359687,424055389,424055390,128.434,yes,35.762046813964844,51.44619369506836,35.762542724609375,51.447479248046875
36359687,424055390,4268219991,93.521,yes,35.762542724609375,51.447479248046875,35.76291275024414,51.44841003417969
427622940,4268219992,4268219991,9.338,yes,35.762996673583984,51.44840621948242,35.76291275024414,51.44841003417969
36359687,4268219991,424055394,25.208,yes,35.76291275024414,51.44841003417969,35.763004302978516,51.448665618896484
36359687,424055394,424055398,12.571,yes,35.763004302978516,51.448665618896484,35.763023376464844,51.44880294799805
36359687,424055398,424055401,24.452,yes,35.763023376464844,51.44880294799805,35.76301574707031,51.449073791503906
36359687,424055401,4268219388,103.02,yes,35.76301574707031,51.449073791503906,35.762672424316406,51.45013427734375
36359925,424058122,4683382445,62.922,yes,35.76612854003906,51.444129943847656,35.76664733886719,51.443851470947266
474366165,4683382445,4683382446,64.271,no,35.76664733886719,51.443851470947266,35.76687240600586,51.44450759887695
36359926,424058123,4695622374,11.771,no,35.76641845703125,51.4450569152832,35.76642990112305,51.445186614990234
475879594,4695622375,4695622374,60.352,no,35.766971588134766,51.44514465332031,35.76642990112305,51.445186614990234
600455766,424058123,9357300682,9.197,yes,35.76641845703125,51.4450569152832,35.76639938354492,51.4449577331543
36359926,4695622374,4695622381,24.275,no,35.76642990112305,51.445186614990234,35.766456604003906,51.44545364379883
475879595,4695622376,4695622381,54.003,no,35.76694107055664,51.445411682128906,35.766456604003906,51.44545364379883
36359926,4695622381,4683382444,26.586,no,35.766456604003906,51.44545364379883,35.766475677490234,51.44574737548828
474366164,4695622378,4683382444,28.004,yes,35.766727447509766,51.44575500488281,35.766475677490234,51.44574737548828
36359926,4683382444,424058124,49.868,no,35.766475677490234,51.44574737548828,35.76652526855469,51.44629669189453
36359927,424058126,424058134,93.518,yes,35.764286041259766,51.446144104003906,35.76506042480469,51.44573974609375
36359929,424058130,424058134,80.382,no,35.765342712402344,51.44655990600586,35.76506042480469,51.44573974609375
475876812,4695611094,424058134,87.868,no,35.7647590637207,51.44483947753906,35.76506042480469,51.44573974609375
1040129984,424058126,424058128,82.634,no,35.764286041259766,51.446144104003906,35.764583587646484,51.446983337402344
36359927,424058134,424058120,84.138,yes,35.76506042480469,51.44573974609375,35.765750885009766,51.44535827636719
888804418,6638516674,424058120,75.6,no,35.76548385620117,51.44458770751953,35.765750885009766,51.44535827636719
36359928,424058128,4695611093,26.568,no,35.764583587646484,51.446983337402344,35.764801025390625,51.446861267089844
584184933,424058128,424055324,12.761,no,35.764583587646484,51.446983337402344,35.76462936401367,51.447113037109375
36359928,4695611093,4695611091,20.552,no,35.764801025390625,51.446861267089844,35.76496887207031,51.4467658996582
475876811,4695611093,4695611092,16.956,no,35.764801025390625,51.446861267089844,35.764835357666016,51.447044372558594
36359928,4695611091,4695611089,38.603,no,35.76496887207031,51.4467658996582,35.76528549194336,51.446590423583984
475876810,4695611091,4695611090,27.59,no,35.76496887207031,51.4467658996582,35.7650260925293,51.44706344604492
36359928,4695611089,424058130,6.933,no,35.76528549194336,51.446590423583984,35.765342712402344,51.44655990600586
475876809,4695611089,4695610688,35.002,no,35.76528549194336,51.446590423583984,35.765342712402344,51.44697189331055
36359928,424058130,4695610687,33.452,no,35.765342712402344,51.44655990600586,35.7656364440918,51.44647979736328
36359928,4695610687,424058132,9.558,no,35.7656364440918,51.44647979736328,35.76572036743164,51.44645690917969
475876808,4695610687,4695610686,30.925,no,35.7656364440918,51.44647979736328,35.76567459106445,51.44681930541992
36359928,424058132,4683436107,32.88,no,35.76572036743164,51.44645690917969,35.766014099121094,51.446414947509766
36359928,4683436107,6638516672,10.388,no,35.766014099121094,51.446414947509766,35.76610565185547,51.44639205932617
36359928,6638516672,424058121,1.919,no,35.76610565185547,51.44639205932617,35.76611328125,51.446372985839844
445672027,6638516671,424058121,2.446,no,35.766109466552734,51.446346282958984,35.76611328125,51.446372985839844
36360778,424065287,2170381755,4.578,no,35.76249694824219,51.442081451416016,35.762535095214844,51.442100524902344
36360778,2170381755,2170382251,4.679,no,35.762535095214844,51.442100524902344,35.762577056884766,51.44210433959961
36360778,2170382251,424065289,4.366,no,35.762577056884766,51.44210433959961,35.76261520385742,51.44209289550781
36360778,424065289,3373639187,5.103,no,35.76261520385742,51.44209289550781,35.762657165527344,51.44207000732422
1073476382,424065289,987586338,30.944,yes,35.76261520385742,51.44209289550781,35.76271438598633,51.442413330078125
36360778,3373639187,2170381949,4.833,no,35.762657165527344,51.44207000732422,35.76268768310547,51.44203186035156
36360778,2170381949,424065292,4.643,no,35.76268768310547,51.44203186035156,35.7627067565918,51.441986083984375
36360778,424065292,2170381807,4.984,no,35.7627067565918,51.441986083984375,35.762718200683594,51.441932678222656
36360778,2170381807,424065294,5.18,no,35.762718200683594,51.441932678222656,35.76271438598633,51.44187545776367
36361401,424068113,424065294,17.608,no,35.76287078857422,51.44184494018555,35.76271438598633,51.44187545776367
36360778,424065294,2170381533,5.756,no,35.76271438598633,51.44187545776367,35.762691497802734,51.44181823730469
36360778,2170381533,424065296,5.624,no,35.762691497802734,51.44181823730469,35.762657165527344,51.4417724609375
36360778,424065296,2170381993,5.251,no,35.762657165527344,51.4417724609375,35.76261520385742,51.44174575805664
36360778,2170381993,2170381588,6.028,no,35.76261520385742,51.44174575805664,35.7625617980957,51.441734313964844
36360778,2170381588,424065298,5.684,no,35.7625617980957,51.441734313964844,35.76251220703125,51.441749572753906
36360778,424065298,2170382256,4.878,no,35.76251220703125,51.441749572753906,35.762474060058594,51.441776275634766
36926242,424065298,424068117,36.897,yes,35.76251220703125,51.441749572753906,35.76231002807617,51.44142532348633
36360778,2170382256,424065300,4.546,no,35.762474060058594,51.441776275634766,35.762447357177734,51.44181442260742
36360778,424065300,2170381999,5.148,no,35.762447357177734,51.44181442260742,35.76242446899414,51.441864013671875
36360778,2170381999,3373639188,4.893,no,35.76242446899414,51.441864013671875,35.76241683959961,51.441917419433594
36360778,3373639188,281195833,4.893,no,35.76241683959961,51.441917419433594,35.76242446899414,51.44197082519531
36360778,281195833,2170382227,4.465,no,35.76242446899414,51.44197082519531,35.7624397277832,51.4420166015625
36360778,2170382227,2170381628,4.546,no,35.7624397277832,51.4420166015625,35.76246643066406,51.442054748535156
36360778,2170381628,424065287,4.162,no,35.76246643066406,51.442054748535156,35.76249694824219,51.442081451416016
36361401,424065302,423793635,38.058,no,35.76407241821289,51.44163513183594,35.76373291015625,51.441688537597656
330403525,424065302,4705509188,38.5,no,35.76407241821289,51.44163513183594,35.76435852050781,51.4413948059082
477158458,4705509289,4705509188,65.207,no,35.76443099975586,51.440677642822266,35.76435852050781,51.4413948059082
36361401,423793635,424068113,96.897,no,35.76373291015625,51.441688537597656,35.76287078857422,51.44184494018555
1027010562,2170382258,9767680732,11.794,yes,35.76799392700195,51.44139862060547,35.76789855957031,51.44145584106445
1063339944,11158587870,9767680732,4.339,no,35.76791763305664,51.441497802734375,35.76789855957031,51.44145584106445
36362811,424084811,424084822,86.372,yes,35.76502227783203,51.441261291503906,35.7657585144043,51.440956115722656
36362814,2170381826,424084822,141.448,yes,35.76624298095703,51.442405700683594,35.7657585144043,51.440956115722656
489783696,424084811,4404038815,26.473,no,35.76502227783203,51.441261291503906,35.764930725097656,51.44099044799805
1009127225,4707057901,4404038815,43.602,yes,35.76519012451172,51.44062805175781,35.764930725097656,51.44099044799805
36362811,424084822,987580145,21.493,yes,35.7657585144043,51.440956115722656,35.76594161987305,51.440879821777344
36362811,987580145,424084812,32.751,yes,35.76594161987305,51.440879821777344,35.76622009277344,51.44076156616211
442742220,987580145,4404038812,82.062,yes,35.76594161987305,51.440879821777344,35.76557540893555,51.44009017944336
36362811,424084812,424084810,34.18,yes,35.76622009277344,51.44076156616211,35.766510009765625,51.440635681152344
477517184,4708539711,424084810,14.622,no,35.766639709472656,51.440608978271484,35.766510009765625,51.440635681152344
36362812,424084812,4708539714,111.358,no,35.76622009277344,51.44076156616211,35.766624450683594,51.441890716552734
36362811,424084810,4708539712,10.899,yes,35.766510009765625,51.440635681152344,35.76646423339844,51.440528869628906
477517187,4708539713,4708539712,27.489,no,35.76668167114258,51.44038391113281,35.76646423339844,51.440528869628906
36362811,4708539712,4708539709,21.698,yes,35.76646423339844,51.440528869628906,35.7663688659668,51.4403190612793
36362811,4708539709,4708539707,21.191,yes,35.7663688659668,51.4403190612793,35.76627731323242,51.44011306762695
477517182,4708539709,10199523987,35.765,no,35.7663688659668,51.4403190612793,35.76664733886719,51.440120697021484
1027010562,2170381826,2170381569,80.091,yes,35.76624298095703,51.442405700683594,35.765586853027344,51.442771911621094
61650159,2170381811,2170381569,9.413,no,35.765621185302734,51.442867279052734,35.765586853027344,51.442771911621094
36926305,429412560,5024815123,6.372,yes,35.76207733154297,51.45772171020508,35.76213455200195,51.45771789550781
36926305,5024815123,5024815124,5.777,yes,35.76213455200195,51.45771789550781,35.762184143066406,51.45773696899414
36926306,429412533,443319976,71.554,yes,35.76237487792969,51.462066650390625,35.76210021972656,51.46278381347656
162975788,429412533,2022634074,258.865,no,35.76237487792969,51.462066650390625,35.763362884521484,51.459468841552734
191674103,2022634063,2022634074,64.754,no,35.762840270996094,51.45915222167969,35.763362884521484,51.459468841552734
893970128,429412533,4813610983,58.574,no,35.76237487792969,51.462066650390625,35.76283645629883,51.462379455566406
823566675,443319976,443320009,42.256,no,35.76210021972656,51.46278381347656,35.7623291015625,51.463157653808594
36926307,429412488,33238925,293.386,yes,35.76581954956055,51.45606994628906,35.76472091674805,51.45902633666992
687277053,6442059345,33238925,9.811,no,35.764808654785156,51.45903778076172,35.76472091674805,51.45902633666992
1052995247,429412488,4482283389,26.568,no,35.76581954956055,51.45606994628906,35.765602111816406,51.45594787597656
451395247,4482283390,4482283389,17.2,yes,35.76573944091797,51.45586013793945,35.765602111816406,51.45594787597656
36926308,731507423,429412487,291.987,yes,35.76544952392578,51.4595832824707,35.766517639160156,51.456626892089844
1052995247,4482283394,429412487,64.407,no,35.766990661621094,51.45703887939453,35.766517639160156,51.456626892089844
687277053,731507423,4955340827,77.011,no,35.76544952392578,51.4595832824707,35.764892578125,51.459075927734375
36926309,429412524,423793648,345.974,yes,35.766136169433594,51.46018600463867,35.7647819519043,51.46363830566406
823566677,429412535,423793648,94.166,no,35.764041900634766,51.463130950927734,35.7647819519043,51.46363830566406
687277053,429412524,731507423,93.738,no,35.766136169433594,51.46018600463867,35.76544952392578,51.4595832824707
59020323,429412535,731507423,356.312,yes,35.764041900634766,51.463130950927734,35.76544952392578,51.4595832824707
36926310,30772620,429412523,291.462,yes,35.768619537353516,51.45845413208008,35.76750183105469,51.46137619018555
687277053,429412522,429412523,101.861,no,35.76824951171875,51.46202850341797,35.76750183105469,51.46137619018555
787945693,30772620,4379726019,57.093,no,35.768619537353516,51.45845413208008,35.76820755004883,51.45807647705078
36926310,429412523,429412536,322.015,yes,35.76750183105469,51.46137619018555,35.76628494262695,51.46461486816406
823566677,423793649,429412536,97.358,no,35.76551055908203,51.464111328125,35.76628494262695,51.46461486816406
687277053,429412523,423793588,95.174,no,35.76750183105469,51.46137619018555,35.76680374145508,51.46076583862305
441800567,423793649,423793588,334.347,yes,35.76551055908203,51.464111328125,35.76680374145508,51.46076583862305
37793853,443319995,8932572871,304.408,yes,35.76424789428711,51.45894241333008,35.76541519165039,51.45589065551758
687277053,443319995,429412527,68.492,no,35.76424789428711,51.45894241333008,35.76369094848633,51.4586181640625
162975788,2022634074,429412527,84.982,no,35.763362884521484,51.459468841552734,35.76369094848633,51.4586181640625
37793853,8932572871,443319997,0.809,yes,35.76541519165039,51.45589065551758,35.765419006347656,51.45588302612305
1052995247,4482283389,443319997,21.184,no,35.765602111816406,51.45594787597656,35.765419006347656,51.45588302612305
37793854,443319996,9512328919,91.416,yes,35.763404846191406,51.45845031738281,35.763763427734375,51.45753860473633
687277053,443319996,4450941429,80.523,no,35.763404846191406,51.45845031738281,35.76274871826172,51.458072662353516
160486672,7266382968,4450941429,178.265,yes,35.762088775634766,51.45987319946289,35.76274871826172,51.458072662353516
1032394564,9512321113,4450941429,10.846,yes,35.762786865234375,51.45796203613281,35.76274871826172,51.458072662353516
37793854,9512328919,9512328922,58.984,yes,35.763763427734375,51.45753860473633,35.76399612426758,51.45695114135742
1032394568,9512328921,9512328922,4.878,no,35.764034271240234,51.45697784423828,35.76399612426758,51.45695114135742
1032394567,9512328919,9512328920,4.514,no,35.763763427734375,51.45753860473633,35.763797760009766,51.45756530761719
1032394566,9512328917,9512328920,90.797,yes,35.7634391784668,51.45846939086914,35.763797760009766,51.45756530761719
37793854,9512328922,9512321116,117.162,yes,35.76399612426758,51.45695114135742,35.76445770263672,51.45578384399414
37793854,9512321116,443319998,13.927,yes,35.76445770263672,51.45578384399414,35.764530181884766,51.455657958984375
1032394566,9512328918,443319998,14.619,yes,35.764495849609375,51.455814361572266,35.764530181884766,51.455657958984375
1052995247,443319997,443319998,100.898,no,35.765419006347656,51.45588302612305,35.764530181884766,51.455657958984375
687277049,429412535,443319982,189.557,no,35.764041900634766,51.463130950927734,35.76326370239258,51.46500015258789
208251872,4813621597,443319982,16.463,no,35.76319885253906,51.46516418457031,35.76326370239258,51.46500015258789
449761963,443320006,443319982,47.826,yes,35.76283645629883,51.46493911743164,35.76326370239258,51.46500015258789
975247995,2170381811,4403810840,88.853,yes,35.765621185302734,51.442867279052734,35.76634979248047,51.44246292114258
85136831,987522481,423815704,74.788,no,35.77067565917969,51.444114685058594,35.77092361450195,51.44488525390625
482440315,4695818007,423815704,49.938,yes,35.77052688598633,51.44514465332031,35.77092361450195,51.44488525390625
85136833,987522492,987522495,81.619,no,35.77142333984375,51.44545364379883,35.77145004272461,51.444549560546875
482440315,423815704,987522495,65.907,yes,35.77092361450195,51.44488525390625,35.77145004272461,51.444549560546875
85137313,987543368,2170382310,113.932,no,35.767852783203125,51.440059661865234,35.76832962036133,51.44117736816406
1027010562,2170381661,2170382310,94.501,yes,35.76906967163086,51.4406623840332,35.76832962036133,51.44117736816406
158529306,423793664,6096557786,23.794,yes,35.77675247192383,51.45962905883789,35.7769660949707,51.45964431762695
1175444751,10922701607,6096557786,3.749,yes,35.77694320678711,51.45961380004883,35.7769660949707,51.45964431762695
475913433,423793664,4695924404,57.942,no,35.77675247192383,51.45962905883789,35.776268005371094,51.45939254760742
649682587,6096557786,10922701618,8.414,yes,35.7769660949707,51.45964431762695,35.77702331542969,51.4595832824707
158529306,6434310435,6434310436,5.194,yes,35.77764129638672,51.459800720214844,35.777687072753906,51.45981216430664
158529306,6434310436,4698557156,75.203,yes,35.777687072753906,51.45981216430664,35.778343200683594,51.46001434326172
476227752,6434310436,4698557158,114.673,no,35.777687072753906,51.45981216430664,35.77790069580078,51.45856857299805
476227751,4698557156,4698557155,89.804,no,35.778343200683594,51.46001434326172,35.77851486206055,51.459041595458984
158529306,423793665,423793666,56.754,yes,35.77845001220703,51.46004867553711,35.77895736694336,51.46011734008789
158529306,423793666,4698557154,36.07,yes,35.77895736694336,51.46011734008789,35.77928161621094,51.460105895996094
158529306,4698557154,4698557152,7.219,yes,35.77928161621094,51.460105895996094,35.77934646606445,51.46010208129883
476227750,4698557154,4698557153,42.301,no,35.77928161621094,51.460105895996094,35.77915573120117,51.460548400878906
476227749,4698557152,4698557151,56.608,no,35.77934646606445,51.46010208129883,35.77946472167969,51.45949172973633
158532910,1707151179,4657953836,84.679,yes,35.778160095214844,51.464481353759766,35.77772521972656,51.46525192260742
158532910,4657953836,1707151173,81.813,yes,35.77772521972656,51.46525192260742,35.777278900146484,51.465972900390625
158532911,423833041,10701289868,61.882,no,35.778564453125,51.46511459350586,35.778785705566406,51.46448516845703
445562719,423833041,423833042,45.122,no,35.778564453125,51.46511459350586,35.778968811035156,51.46515655517578
158532928,1707151190,423833042,86.948,no,35.77936935424805,51.46598434448242,35.778968811035156,51.46515655517578
158532916,4696632856,4696632858,25.048,yes,35.77983093261719,51.462371826171875,35.779605865478516,51.46238327026367
475989932,4696632856,4696632855,27.92,no,35.77983093261719,51.462371826171875,35.77988815307617,51.46207046508789
158532916,4696632858,4696632861,18.253,yes,35.779605865478516,51.46238327026367,35.779441833496094,51.4623908996582
475989934,4696632859,4696632861,20.665,no,35.77943420410156,51.462162017822266,35.779441833496094,51.4623908996582
475989933,4696632858,4696632857,16.518,no,35.779605865478516,51.46238327026367,35.779605865478516,51.46256637573242
158532916,4696632861,4696632863,35.646,yes,35.779441833496094,51.4623908996582,35.77912139892578,51.46240234375
475989935,4696632861,4696632860,28.909,no,35.779441833496094,51.4623908996582,35.77943801879883,51.462711334228516
475989936,4696632863,4696632862,28.562,no,35.77912139892578,51.46240234375,35.77912139892578,51.46271896362305
158532918,1707151217,4698557163,91.983,no,35.779884338378906,51.45899200439453,35.779109954833984,51.45863342285156
158532918,4698557163,4698557160,112.67,no,35.779109954833984,51.45863342285156,35.778160095214844,51.45819854736328
476227753,4698557161,4698557160,43.883,no,35.77829360961914,51.457740783691406,35.778160095214844,51.45819854736328
476227754,4698557163,4698557162,21.23,no,35.779109954833984,51.45863342285156,35.77919006347656,51.45841979980469
